Unnamed: 0,trajectory_id,htpmd_version,s3_bucket,s3_prefix,conductivity,li_diffusivity,tfsi_diffusivity,poly_diffusivity,mol_smiles,poly_smiles,transference_number,molarity
345,373,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-13127183-0,1.61E-05,4.80E-09,9.78E-09,7.01E-09,CC#CC(=O)N(C)CC(CO[Cu])OC(=O)[Au],CC#CC(=O)N(C)CC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)CN(C)C(=O)C#CC)OC(C)=O,0.11190359,1.356566433
4512,4547,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1132276778-0,1.60E-05,1.90E-08,1.79E-08,9.66E-09,CC(C)(C)C(COC(=O)[Au])O[Cu],COC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(C)=O)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,-0.218212184,1.389092622
4919,4954,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-246268120-0,1.60E-05,1.50E-08,2.96E-08,1.24E-08,CCN(CC(CO[Cu])OC(=O)[Au])CC(C)(C)C,CCN(CC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)CN(CC)CC(C)(C)C)OC(C)=O)CC(C)(C)C,0.038151407,1.491612736
674,702,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-246328926-0,1.59E-05,6.75E-09,1.17E-08,7.57E-09,CC(O[Cu])C(C)N(C)CC(C)(C)NC(=O)[Au],COC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(=O)OC(C)C(C)N(C)CC(C)(C)NC(C)=O,0.006268402,1.44848386
6998,7033,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413634121-0,1.59E-05,7.41E-09,1.33E-08,1.01E-08,CC(CN(C)C(=O)C(O[Cu])C(C)C)OC(=O)[Au],COC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(=O)OC(C(=O)N(C)CC(C)OC(C)=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,-0.346478858,1.348500948
8393,8428,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-941881676-0,1.59E-05,1.58E-08,2.03E-08,6.73E-09,CC(C)(C)CC(NC(=O)[Au])C(C)(C)O[Cu],COC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(=O)OC(C)(C)C(CC(C)(C)C)NC(C)=O,-0.513952668,1.443414597
1491,1526,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_after_900/9-0-413686835-0,1.58E-05,1.45E-08,1.94E-08,1.41E-08,CCC=CNCC(CO[Cu])OC(=O)[Au],CCC=CNCC(COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC(=O)OC(CNC=CCC)COC)OC(C)=O,-0.175232997,1.338328976
8016,8051,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-941898852-0,1.58E-05,8.91E-09,1.29E-08,8.25E-09,CCC(CC)(CCOC(=O)[Au])CN[Cu],CCC(CC)(CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(=O)NCC(CC)(CC)CCOC(C)=O)CNC,0.224315917,1.46300856
7183,7218,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-428453046-0,1.57E-05,6.18E-09,6.95E-09,6.63E-09,O=C(O)CC(CN[Cu])OC(=O)[Au],CNCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(=O)NCC(CC(=O)O)OC(C)=O,0.194193225,1.380116257
4568,4603,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1132301110-0,1.57E-05,1.54E-08,2.43E-08,1.33E-08,CCC(C)(CN[Cu])COC(=O)[Au],CCC(C)(CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC(=O)OCC(C)(CC)CNC)COC(C)=O,0.080380707,1.480334321
4739,4774,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-246219755-0,1.57E-05,1.03E-08,2.45E-08,2.22E-08,CC(CC(C)O[Cu])NC(C)C(C)OC(=O)[Au],COC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(=O)OC(C)CC(C)NC(C)C(C)OC(C)=O,-0.383069987,1.448606904
6464,6499,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413620846-0,1.55E-05,1.06E-08,1.31E-08,5.69E-09,CC(C)CCN(C)C(=O)C(COC(=O)[Au])N[Cu],CNC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(C)=O)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C)C(=O)N(C)CCC(C)C,0.446078964,1.498736939
8144,8179,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_rerun_failed/9-0-246364010-0,1.55E-05,5.36E-09,1.04E-08,7.24E-09,CC(CNC(CNC(=O)[Au])C(C)(C)C)O[Cu],COC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(=O)OC(C)CNC(CNC(C)=O)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,-0.060521256,1.44848386
8169,8204,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_rerun_failed/9-0-413620824-0,1.55E-05,7.26E-09,1.36E-08,6.94E-09,CN(CC(C)(C)C)C(=O)C(COC(=O)[Au])N[Cu],CNC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(=O)NC(COC(C)=O)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C)C(=O)N(C)CC(C)(C)C,0.044371654,1.498736939
8384,8419,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-962043701-0,1.53E-05,7.51E-09,1.58E-08,7.06E-09,CC(C)CC(N[Cu])C(CC(=O)O)OC(=O)[Au],CNC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(=O)NC(CC(C)C)C(CC(=O)O)OC(C)=O,-0.119934814,1.329514542
1364,1399,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_after_900/9-0-246206651-0,1.53E-05,2.57E-08,3.45E-08,1.87E-08,CCCC(CC)NCC(COC(=O)[Au])O[Cu],CCCC(CC)NCC(COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(=O)OC(CNC(CC)CCC)COC(C)=O)OC,0.013380111,1.329225283
5487,5522,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-246367110-0,1.53E-05,1.40E-08,2.48E-08,8.73E-09,CCC(C)(C)N(C)CC(O[Cu])C(C)OC(=O)[Au],CCC(C)(C)N(C)CC(OC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(=O)OC(CN(C)C(C)(C)CC)C(C)OC(C)=O,-0.599463623,1.491612736
3832,3867,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-246390117-0,1.52E-05,8.53E-09,1.54E-08,1.29E-08,CCC(O[Cu])C(=O)OCC(C)(C)COC(=O)[Au],CCC(OC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(=O)OC(CC)C(=O)OCC(C)(C)COC(C)=O,-0.887918801,1.499058037
